Date,Open,High,Low,Close,VIX Open,VIX High,VIX Low,VIX Close,Target
2019-09-16,135.830002,136.699997,135.66000400000001,136.330002,14.89,15.29,14.5,14.67,137.389999
2019-09-17,136.96000700000002,137.520004,136.429993,137.389999,14.92,15.03,14.4,14.44,138.520004
2019-09-18,137.360001,138.669998,136.529999,138.520004,14.61,15.8,13.8,13.95,141.070007
2019-09-19,140.300003,142.369995,140.070007,141.070007,14.66,14.66,13.31,14.05,139.440002
2019-09-20,141.009995,141.649994,138.25,139.440002,13.94,15.84,13.35,15.32,139.139999
2019-09-23,139.229996,139.630005,138.440002,139.139999,15.35,16.0,14.71,14.91,137.380005
2019-09-24,140.360001,140.690002,136.880005,137.380005,14.77,17.62,14.33,17.05,139.360001
2019-09-25,137.5,139.96000700000002,136.029999,139.360001,17.05,18.45,15.69,15.96,139.53999299999998
2019-09-26,139.440002,140.179993,138.440002,139.53999299999998,16.23,17.09,15.35,16.07,137.729996
2019-09-27,140.149994,140.360001,136.649994,137.729996,15.77,18.69,15.15,17.22,139.029999
2019-09-30,138.050003,139.220001,137.779999,139.029999,17.23,17.35,16.2,16.24,137.070007
2019-10-01,139.66000400000001,140.25,137.0,137.070007,16.02,18.62,15.79,18.56,134.649994
2019-10-02,136.25,136.369995,133.580002,134.649994,18.75,21.46,18.75,20.56,136.279999
2019-10-03,134.949997,136.75,133.220001,136.279999,20.11,21.44,19.03,19.12,138.119995
2019-10-04,136.75,138.25,136.419998,138.119995,19.42,19.97,16.97,17.04,137.119995
2019-10-07,137.139999,138.179993,137.020004,137.119995,18.27,18.52,16.44,17.86,135.669998
2019-10-08,137.080002,137.759995,135.619995,135.669998,17.61,20.38,17.42,20.28,138.240005
2019-10-09,137.46000700000002,138.699997,136.970001,138.240005,19.94,20.0,17.77,18.64,139.100006
2019-10-10,138.490005,139.669998,138.25,139.100006,19.28,19.8,17.56,17.57,139.679993
2019-10-11,140.119995,141.029999,139.5,139.679993,17.35,17.44,15.11,15.58,139.550003
2019-10-14,139.690002,140.28999299999998,139.520004,139.550003,15.66,16.5,14.51,14.57,141.570007
2019-10-15,140.059998,141.78999299999998,139.809998,141.570007,13.94,14.43,13.39,13.54,140.41000400000001
2019-10-16,140.78999299999998,140.990005,139.529999,140.41000400000001,13.94,14.26,13.6,13.68,139.690002
2019-10-17,140.949997,141.419998,139.020004,139.690002,13.79,14.18,13.31,13.79,137.41000400000001
2019-10-18,139.759995,140.0,136.559998,137.41000400000001,14.2,15.16,13.78,14.25,138.429993
2019-10-21,138.449997,138.5,137.009995,138.429993,14.24,14.63,14.0,14.0,136.369995
2019-10-22,138.970001,140.009995,136.259995,136.369995,13.99,14.61,13.7,14.46,137.240005
2019-10-23,136.880005,137.449997,135.610001,137.240005,14.83,15.12,14.01,14.01,139.940002
2019-10-24,139.389999,140.419998,138.669998,139.940002,13.98,14.34,13.4,13.71,140.729996
2019-10-25,139.33999599999999,141.139999,139.199997,140.729996,13.53,13.79,12.62,12.65,144.190002
2019-10-28,144.399994,145.669998,143.509995,144.190002,13.01,13.14,12.66,13.11,142.830002
2019-10-29,144.080002,144.5,142.649994,142.830002,13.16,13.52,13.07,13.2,144.610001
2019-10-30,143.520004,145.0,142.78999299999998,144.610001,13.23,13.77,12.27,12.33,143.369995
2019-10-31,144.899994,144.929993,142.990005,143.369995,12.21,13.95,12.19,13.22,143.720001
2019-11-01,144.259995,144.419998,142.970001,143.720001,12.99,13.12,12.25,12.3,144.550003
2019-11-04,144.830002,145.0,144.16000400000001,144.550003,12.68,13.13,12.44,12.83,144.46000700000002
2019-11-05,144.970001,145.020004,143.91000400000001,144.46000700000002,12.85,13.28,12.25,13.1,144.059998
2019-11-06,144.369995,144.520004,143.199997,144.059998,13.18,13.39,12.6,12.62,144.259995
2019-11-07,143.83999599999999,144.880005,143.770004,144.259995,12.59,12.89,12.26,12.73,145.96000700000002
2019-11-08,143.979996,145.990005,143.759995,145.96000700000002,12.98,13.05,12.0,12.07,146.110001
2019-11-11,145.33999599999999,146.419998,144.729996,146.110001,13.15,13.49,12.66,12.69,147.070007
2019-11-12,146.279999,147.570007,146.059998,147.070007,12.64,13.1,12.36,12.68,147.309998
2019-11-13,146.740005,147.46000700000002,146.279999,147.309998,12.91,13.9,12.88,13.0,148.059998
2019-11-14,147.020004,148.41000400000001,147.0,148.059998,13.16,13.81,12.93,13.05,149.970001
2019-11-15,148.929993,149.990005,148.270004,149.970001,12.95,12.97,11.92,12.05,150.33999599999999
2019-11-18,150.070007,150.550003,148.979996,150.33999599999999,12.39,13.1,12.32,12.46,150.389999
2019-11-19,150.880005,151.330002,150.199997,150.389999,12.33,13.01,12.16,12.86,149.619995
2019-11-20,150.309998,150.83999599999999,148.46000700000002,149.619995,13.42,14.17,12.61,12.78,149.479996
2019-11-21,149.399994,149.800003,148.5,149.479996,13.35,13.86,12.49,13.13,149.58999599999999
2019-11-22,150.070007,150.300003,148.820007,149.58999599999999,12.82,13.25,12.33,12.34,151.229996
2019-11-25,150.0,151.350006,149.919998,151.229996,12.51,12.59,11.73,11.87,152.029999
2019-11-26,151.360001,152.419998,151.320007,152.029999,11.88,12.04,11.42,11.54,152.320007
2019-11-27,152.330002,152.5,151.520004,152.320007,11.55,11.79,11.44,11.75,151.380005
2019-11-29,152.100006,152.300003,151.279999,151.380005,12.5,12.83,12.12,12.62,149.550003
2019-12-02,151.809998,151.830002,148.320007,149.550003,12.69,15.27,12.55,14.91,149.309998
2019-12-03,147.490005,149.429993,146.649994,149.309998,14.68,17.99,14.61,15.96,149.850006
2019-12-04,150.139999,150.179993,149.199997,149.850006,16.38,16.4,14.12,14.8,149.929993
2019-12-05,150.050003,150.320007,149.479996,149.929993,14.46,15.37,14.17,14.52,151.75
2019-12-06,150.990005,151.869995,150.270004,151.75,14.37,14.47,13.19,13.62,151.360001
2019-12-09,151.070007,152.21000700000002,150.91000400000001,151.360001,14.25,16.07,12.25,15.86,151.130005
2019-12-10,151.28999299999998,151.889999,150.759995,151.130005,15.8,16.9,14.93,15.68,151.699997
2019-12-11,151.53999299999998,151.869995,150.330002,151.699997,15.57,15.97,14.98,14.99,153.240005
2019-12-12,151.649994,153.440002,151.020004,153.240005,14.94,15.55,13.6,13.94,154.529999
2019-12-13,153.0,154.889999,152.830002,154.529999,13.18,14.35,12.54,12.63,155.529999
2019-12-16,155.110001,155.899994,154.820007,155.529999,12.47,12.53,11.71,12.14,154.690002
2019-12-17,155.449997,155.71000700000002,154.449997,154.690002,12.23,12.47,11.9,12.29,154.369995
2019-12-18,154.300003,155.479996,154.179993,154.369995,12.24,12.7,11.93,12.58,155.71000700000002
2019-12-19,154.0,155.770004,153.75,155.71000700000002,12.55,12.78,12.43,12.5,157.41000400000001
2019-12-20,157.350006,158.490005,156.28999299999998,157.41000400000001,12.55,12.61,12.04,12.51,157.41000400000001
2019-12-23,158.119995,158.119995,157.270004,157.41000400000001,12.81,12.9,12.41,12.61,157.380005
2019-12-24,157.479996,157.71000700000002,157.119995,157.380005,12.65,12.84,12.56,12.67,158.669998
2019-12-26,157.559998,158.729996,157.399994,158.669998,12.74,12.75,11.72,12.65,158.96000700000002
2019-12-27,159.449997,159.550003,158.220001,158.96000700000002,12.61,13.72,11.89,13.43,157.58999599999999
2019-12-30,158.990005,159.020004,156.729996,157.58999599999999,13.74,15.14,13.44,14.82,157.699997
2019-12-31,156.770004,157.770004,156.449997,157.699997,14.84,15.39,13.75,13.78,160.619995
2020-01-02,158.779999,160.729996,158.330002,160.619995,13.46,13.72,12.42,12.47,158.619995
2020-01-03,158.320007,159.949997,158.059998,158.619995,15.01,16.2,13.13,14.02,159.029999
2020-01-06,157.080002,159.100006,156.509995,159.029999,15.45,16.39,13.54,13.85,157.580002
2020-01-07,159.320007,159.669998,157.320007,157.580002,13.84,14.46,13.39,13.79,160.08999599999999
2020-01-08,158.929993,160.800003,157.949997,160.08999599999999,15.16,15.24,12.83,13.45,162.08999599999999
2020-01-09,161.83999599999999,162.220001,161.029999,162.08999599999999,12.95,13.24,12.53,12.54,161.33999599999999
2020-01-10,162.820007,163.220001,161.179993,161.33999599999999,12.42,12.87,12.09,12.56,163.279999
2020-01-13,161.759995,163.309998,161.259995,163.279999,12.84,13.09,12.32,12.32,162.130005
2020-01-14,163.389999,163.600006,161.720001,162.130005,12.72,13.82,12.05,12.39,163.179993
2020-01-15,162.619995,163.940002,162.570007,163.179993,12.79,12.83,11.95,12.42,166.169998
2020-01-16,164.350006,166.240005,164.029999,166.169998,12.2,12.42,11.78,12.32,167.100006
2020-01-17,167.419998,167.470001,165.429993,167.100006,12.21,12.48,11.75,12.1,166.5
2020-01-21,166.679993,168.190002,166.429993,166.5,13.23,13.33,12.32,12.85,165.699997
2020-01-22,167.399994,167.490005,165.679993,165.699997,12.45,13.01,12.31,12.91,166.720001
2020-01-23,166.190002,166.800003,165.270004,166.720001,13.26,14.15,12.94,12.98,165.03999299999998
2020-01-24,167.509995,167.529999,164.449997,165.03999299999998,12.75,15.98,12.62,14.56,162.279999
2020-01-27,161.149994,163.380005,160.199997,162.279999,17.42,19.02,16.82,18.23,165.46000700000002
2020-01-28,163.779999,165.759995,163.070007,165.46000700000002,16.94,18.03,15.69,16.28,168.03999299999998
2020-01-29,167.83999599999999,168.75,165.690002,168.03999299999998,15.68,16.65,14.94,16.39,172.779999
2020-01-30,174.050003,174.050003,170.78999299999998,172.779999,17.82,18.39,15.3,15.49,170.229996
2020-01-31,172.21000700000002,172.399994,169.580002,170.229996,16.25,19.99,16.18,18.84,174.380005
2020-02-03,170.429993,174.5,170.399994,174.380005,18.64,18.88,17.1,17.97,180.119995
2020-02-04,177.139999,180.639999,176.309998,180.119995,16.45,16.46,15.63,16.05,179.899994
2020-02-05,184.029999,184.199997,178.41000400000001,179.899994,16.29,16.32,15.02,15.15,183.630005
2020-02-06,180.970001,183.820007,180.059998,183.630005,15.13,15.66,14.7,14.96,183.889999
2020-02-07,182.850006,185.630005,182.479996,183.889999,15.07,16.16,14.81,15.47,188.699997
2020-02-10,183.580002,188.83999599999999,183.25,188.699997,15.88,16.43,15.01,15.04,184.440002
2020-02-11,190.649994,190.699997,183.5,184.440002,14.91,15.27,14.38,15.18,184.71000700000002
2020-02-12,185.580002,185.850006,181.850006,184.71000700000002,14.86,14.88,13.73,13.74,183.71000700000002
2020-02-13,183.080002,186.229996,182.869995,183.71000700000002,14.43,15.44,14.0,14.15,185.350006
2020-02-14,183.25,185.41000400000001,182.649994,185.350006,14.12,14.54,13.38,13.68,187.229996
2020-02-18,185.610001,187.699997,185.5,187.229996,14.98,15.49,14.53,14.83,187.279999
2020-02-19,188.059998,188.179993,186.470001,187.279999,14.66,14.74,14.21,14.38,184.419998
2020-02-20,186.949997,187.25,181.100006,184.419998,14.54,17.21,14.49,15.56,178.58999599999999
2020-02-21,183.169998,183.5,177.25,178.58999599999999,17.33,18.21,16.19,17.08,170.889999
2020-02-24,167.770004,174.550003,163.229996,170.889999,22.25,26.35,22.0,25.03,168.070007
2020-02-25,174.199997,174.83999599999999,167.649994,168.070007,22.19,30.25,22.19,27.85,170.169998
2020-02-26,169.71000700000002,173.259995,168.21000700000002,170.169998,26.63,29.57,24.76,27.56,158.179993
2020-02-27,163.320007,167.029999,157.979996,158.179993,28.95,39.31,27.79,39.16,162.009995
2020-02-28,152.41000400000001,163.71000700000002,152.0,162.009995,42.02,49.48,39.37,40.11,172.78999299999998
2020-03-02,165.309998,172.919998,162.309998,172.78999299999998,34.86,43.77,31.5,33.42,164.509995
2020-03-03,173.800003,175.0,162.259995,164.509995,33.64,41.06,24.93,36.82,170.550003
2020-03-04,168.490005,170.699997,165.619995,170.550003,34.44,35.58,30.3,31.99,166.270004
2020-03-05,166.050003,170.869995,165.690002,166.270004,33.61,42.84,33.54,39.62,161.570007
2020-03-06,162.610001,163.110001,156.0,161.570007,41.46,54.39,40.84,41.94,150.619995
2020-03-09,151.0,157.75,150.0,150.619995,41.94,62.12,41.94,54.46,160.919998
2020-03-10,158.16000400000001,161.029999,152.580002,160.919998,49.68,55.66,43.56,47.3,153.630005
2020-03-11,157.130005,157.699997,151.149994,153.630005,52.24,55.82,49.98,53.9,139.059998
2020-03-12,145.300003,153.470001,138.580002,139.059998,61.46,76.83,59.91,75.47,158.830002
2020-03-13,147.5,161.91000400000001,140.729996,158.830002,71.31,77.57,55.17,57.83,135.419998
2020-03-16,140.0,149.350006,135.0,135.419998,57.83,83.56,57.83,82.69,146.570007
2020-03-17,140.0,147.5,135.0,146.570007,82.69,84.83,70.37,75.91,140.399994
2020-03-18,138.0,146.0,135.020004,140.399994,69.37,85.47,69.37,76.45,142.71000700000002
2020-03-19,142.770004,150.149994,139.0,142.71000700000002,80.62,84.26,68.57,72.0,137.350006
2020-03-20,146.0,147.100006,135.860001,137.350006,67.86,69.51,57.42,66.04,135.979996
2020-03-23,137.009995,140.570007,132.520004,135.979996,74.08,76.74,60.46,61.59,148.33999599999999
2020-03-24,143.75,149.600006,141.270004,148.33999599999999,58.76,61.88,36.24,61.67,146.919998
2020-03-25,148.91000400000001,154.330002,144.440002,146.919998,61.44,68.86,58.03,63.95,156.110001
2020-03-26,148.399994,156.66000400000001,148.369995,156.110001,65.67,67.06,57.66,61.0,149.699997
2020-03-27,151.75,154.889999,149.199997,149.699997,64.95,69.1,61.8,65.54,160.229996
2020-03-30,152.440002,160.600006,150.009995,160.229996,66.3,67.69,56.6,57.08,157.71000700000002
2020-03-31,159.399994,164.779999,156.559998,157.71000700000002,56.69,58.75,50.88,53.54,152.110001
2020-04-01,153.0,157.75,150.820007,152.110001,57.38,60.59,52.76,57.06,155.259995
2020-04-02,151.860001,155.479996,150.360001,155.259995,54.46,57.24,50.45,50.91,153.830002
2020-04-03,155.100006,157.380005,152.190002,153.830002,51.11,52.29,46.74,46.8,165.270004
2020-04-06,160.320007,166.5,157.580002,165.270004,44.17,45.73,43.45,45.24,163.490005
2020-04-07,169.58999599999999,170.0,163.259995,163.490005,44.83,47.51,43.51,46.7,165.130005
2020-04-08,165.669998,166.669998,163.5,165.130005,45.9,47.28,42.53,43.35,165.139999
2020-04-09,166.360001,167.369995,163.330002,165.139999,43.0,45.73,41.39,41.67,165.509995
2020-04-13,164.350006,165.570007,162.300003,165.509995,44.6,45.04,41.17,41.17,173.699997
2020-04-14,169.0,173.75,168.0,173.699997,40.24,40.57,37.31,37.76,171.880005
2020-04-15,171.199997,173.570007,169.240005,171.880005,39.4,43.23,39.34,40.84,177.03999299999998
2020-04-16,174.300003,177.279999,172.899994,177.03999299999998,41.92,43.02,39.87,40.11,178.600006
2020-04-17,179.5,180.0,175.869995,178.600006,39.5,40.26,37.63,38.15,175.059998
2020-04-20,176.630005,178.75,174.990005,175.059998,40.68,43.83,39.88,43.83,167.820007
2020-04-21,173.5,173.669998,166.110001,167.820007,44.28,47.77,43.77,45.41,173.520004
2020-04-22,171.389999,174.0,170.820007,173.520004,44.91,45.07,41.41,41.98,171.419998
2020-04-23,174.110001,175.059998,170.91000400000001,171.419998,41.3,42.47,39.06,41.38,174.550003
2020-04-24,172.059998,174.559998,170.71000700000002,174.550003,41.91,42.08,35.6,35.93,174.050003
2020-04-27,176.58999599999999,176.899994,173.300003,174.050003,36.29,36.44,32.51,33.29,169.809998
2020-04-28,175.58999599999999,175.669998,169.389999,169.809998,33.21,35.39,30.54,33.57,177.429993
2020-04-29,173.220001,177.679993,171.880005,177.429993,32.48,33.19,30.71,31.23,179.21000700000002
2020-04-30,180.0,180.399994,176.229996,179.21000700000002,30.99,35.94,30.93,34.15,174.570007
2020-05-01,175.800003,178.639999,174.009995,174.570007,38.17,39.57,36.59,37.19,178.83999599999999
2020-05-04,174.490005,179.0,173.800003,178.83999599999999,39.13,40.32,35.53,35.97,180.759995
2020-05-05,180.619995,183.649994,179.899994,180.759995,34.82,36.22,31.95,33.61,182.53999299999998
2020-05-06,182.080002,184.199997,181.630005,182.53999299999998,32.69,35.69,31.68,34.12,183.600006
2020-05-07,184.169998,184.550003,182.580002,183.600006,32.12,32.28,30.37,31.44,184.679993
2020-05-08,184.979996,185.0,183.360001,184.679993,30.14,30.39,27.89,27.98,186.740005
2020-05-11,183.149994,187.509995,182.850006,186.740005,28.46,31.46,26.97,27.57,182.509995
2020-05-12,186.800003,187.03999299999998,182.300003,182.509995,28.47,33.04,26.0,33.04,179.75
2020-05-13,182.550003,184.050003,176.53999299999998,179.75,32.74,37.42,30.77,35.28,180.529999
2020-05-14,177.53999299999998,180.690002,175.679993,180.529999,35.16,39.28,32.33,32.61,183.16000400000001
2020-05-15,179.059998,187.059998,177.0,183.16000400000001,32.5,35.13,31.04,31.89,184.91000400000001
2020-05-18,185.75,186.199997,183.96000700000002,184.91000400000001,30.71,31.08,28.35,29.3,183.630005
2020-05-19,185.029999,186.600006,183.490005,183.630005,28.73,30.74,28.37,30.53,185.66000400000001
2020-05-20,184.809998,185.850006,183.940002,185.66000400000001,29.52,29.83,27.83,27.99,183.429993
2020-05-21,185.399994,186.669998,183.28999299999998,183.429993,28.97,30.2,27.67,29.53,183.509995
2020-05-22,183.190002,184.46000700000002,182.53999299999998,183.509995,31.36,31.55,28.03,28.16,181.570007
2020-05-26,186.33999599999999,186.5,181.100006,181.570007,27.72,28.58,27.18,28.01,181.809998
2020-05-27,180.199997,181.990005,176.600006,181.809998,27.62,30.53,25.92,27.62,181.399994
2020-05-28,180.740005,184.149994,180.380005,181.399994,27.82,29.89,27.43,28.59,183.25
2020-05-29,182.729996,184.270004,180.41000400000001,183.25,29.3,30.16,27.29,27.51,182.830002
2020-06-01,182.53999299999998,183.0,181.46000700000002,182.830002,28.94,30.6,28.11,28.23,184.91000400000001
2020-06-02,184.25,185.0,181.350006,184.91000400000001,28.4,28.52,26.66,26.84,185.360001
2020-06-03,184.820007,185.940002,183.580002,185.360001,26.75,26.98,25.04,25.66,182.919998
2020-06-04,184.300003,185.83999599999999,182.300003,182.919998,26.23,26.43,24.38,25.81,187.199997
2020-06-05,182.619995,187.729996,182.009995,187.199997,24.79,25.09,23.54,24.52,188.360001
2020-06-08,185.940002,188.550003,184.440002,188.360001,25.56,25.98,24.65,25.81,189.800003
2020-06-09,188.0,190.699997,187.259995,189.800003,25.93,27.7,25.71,27.57,196.83999599999999
2020-06-10,191.130005,198.520004,191.009995,196.83999599999999,26.73,29.01,26.06,27.57,186.270004
2020-06-11,193.130005,195.759995,186.070007,186.270004,30.45,42.58,29.49,40.79,187.740005
2020-06-12,190.53999299999998,191.720001,185.179993,187.740005,37.68,44.16,34.97,36.09,188.940002
2020-06-15,184.580002,190.820007,184.009995,188.940002,44.09,44.44,34.28,34.4,193.570007
2020-06-16,192.889999,195.580002,191.46000700000002,193.570007,34.28,37.45,31.73,33.67,194.240005
2020-06-17,195.029999,196.320007,193.690002,194.240005,33.28,35.17,32.25,33.47,196.320007
2020-06-18,194.0,196.490005,194.0,196.320007,33.83,36.25,32.24,32.94,195.149994
2020-06-19,198.58999599999999,199.28999299999998,194.369995,195.149994,32.07,35.12,30.4,35.12,200.570007
2020-06-22,195.78999299999998,200.759995,195.229996,200.570007,35.22,35.39,31.64,31.77,201.91000400000001
2020-06-23,202.08999599999999,203.949997,201.429993,201.91000400000001,31.71,31.71,29.26,31.37,197.83999599999999
2020-06-24,201.600006,203.25,196.559998,197.83999599999999,31.05,37.12,30.95,33.84,200.33999599999999
2020-06-25,197.800003,200.610001,195.470001,200.33999599999999,36.59,36.93,31.59,32.22,196.330002
2020-06-26,199.729996,199.889999,194.880005,196.330002,33.01,36.25,31.04,34.73,198.440002
2020-06-29,195.779999,198.529999,193.550003,198.440002,35.05,36.31,31.78,31.78,203.509995
2020-06-30,197.880005,204.399994,197.740005,203.509995,32.54,32.94,29.56,30.43,204.699997
2020-07-01,203.139999,206.350006,201.770004,204.699997,30.96,31.76,28.2,28.62,206.259995
2020-07-02,205.679993,208.020004,205.0,206.259995,28.33,28.44,25.9,27.68,210.69999700000002
2020-07-06,208.830002,211.13000499999998,208.08999599999999,210.69999700000002,27.76,28.33,24.92,27.94,208.25
2020-07-07,210.44999700000002,214.669998,207.990005,208.25,28.77,29.63,27.25,29.43,212.830002
2020-07-08,210.07000699999998,213.25999500000003,208.690002,212.830002,28.95,30.2,27.24,28.08,214.32000699999998
2020-07-09,216.330002,216.38000499999998,211.47000099999997,214.32000699999998,28.18,31.48,26.11,29.26,213.669998
2020-07-10,213.61999500000002,214.080002,211.080002,213.669998,30.86,30.91,27.13,27.29,207.070007
2020-07-13,214.479996,215.80000299999998,206.5,207.070007,27.85,32.45,26.87,32.19,208.350006
2020-07-14,206.130005,208.850006,202.029999,208.350006,31.14,33.67,29.21,29.52,208.03999299999998
2020-07-15,209.559998,211.330002,205.029999,208.03999299999998,29.15,30.09,27.17,27.76,203.919998
2020-07-16,205.399994,205.699997,202.309998,203.919998,28.41,29.29,26.98,28.0,202.880005
2020-07-17,204.470001,205.03999299999998,201.389999,202.880005,27.15,27.54,25.41,25.68,211.600006
2020-07-20,205.0,212.30000299999998,203.009995,211.600006,26.94,27.08,24.35,24.46,208.75
2020-07-21,213.66000400000001,213.940002,208.029999,208.75,24.08,25.65,23.61,24.84,211.75
2020-07-22,209.199997,212.30000299999998,208.389999,211.75,24.56,26.26,24.13,24.32,202.53999299999998
2020-07-23,207.190002,210.919998,202.149994,202.53999299999998,23.97,26.95,23.6,26.08,201.300003
2020-07-24,200.419998,202.860001,197.509995,201.300003,27.96,28.58,25.53,25.84,203.850006
2020-07-27,201.470001,203.970001,200.860001,203.850006,26.6,26.94,24.55,24.74,202.020004
2020-07-28,203.610001,204.699997,201.740005,202.020004,24.86,25.85,24.05,25.44,204.059998
2020-07-29,202.5,204.649994,202.009995,204.059998,25.16,25.42,23.73,24.1,203.899994
2020-07-30,201.0,204.46000700000002,199.570007,203.899994,25.04,28.29,24.64,24.76,205.009995
2020-07-31,204.399994,205.100006,199.009995,205.009995,24.79,26.41,23.55,24.46,216.539993
2020-08-03,211.520004,217.63999900000002,210.440002,216.539993,25.75,26.01,22.17,24.28,213.289993
2020-08-04,214.169998,214.770004,210.309998,213.289993,24.01,24.76,22.92,23.76,212.940002
2020-08-05,214.899994,215.0,211.57000699999998,212.940002,23.44,23.61,22.86,22.99,216.350006
2020-08-06,212.33999599999999,216.36999500000002,211.55000299999998,216.350006,23.03,24.11,20.97,22.65,212.479996
2020-08-07,214.850006,215.69999700000002,210.92999300000002,212.479996,23.45,24.02,22.02,22.21,208.25
2020-08-10,211.669998,211.88000499999998,206.350006,208.25,22.88,23.52,21.46,22.13,203.380005
2020-08-11,207.16000400000001,207.649994,203.139999,203.380005,21.85,24.93,20.28,24.03,209.190002
2020-08-12,205.28999299999998,210.27999900000003,204.75,209.190002,22.82,22.88,21.54,22.28,208.699997
2020-08-13,209.440002,211.350006,208.149994,208.699997,22.2,22.92,21.45,22.13,208.899994
2020-08-14,208.759995,209.58999599999999,207.509995,208.899994,22.27,23.55,21.79,22.05,210.27999900000003
2020-08-17,209.600006,211.190002,208.919998,210.27999900000003,22.52,22.82,21.34,21.35,211.49000499999997
2020-08-18,210.52999900000003,212.36000099999998,209.21000700000002,211.49000499999997,21.69,22.55,21.18,21.51,209.699997
2020-08-19,211.49000499999997,212.100006,209.25,209.699997,21.6,22.98,20.99,22.54,214.580002
2020-08-20,209.53999299999998,215.0,208.91000400000001,214.580002,24.1,24.6,22.37,22.72,213.020004
2020-08-21,213.86000099999998,216.25,212.850006,213.020004,22.58,24.47,22.06,22.54,213.690002
2020-08-24,214.789993,215.520004,212.42999300000002,213.690002,22.87,23.18,21.25,22.37,216.47000099999997
2020-08-25,213.100006,216.61000099999998,213.100006,216.47000099999997,22.16,23.43,21.53,22.03,221.149994
2020-08-26,217.88000499999998,222.08999599999999,217.36000099999998,221.149994,22.14,23.27,20.92,23.27,226.580002
2020-08-27,222.88999900000002,231.149994,219.399994,226.580002,23.42,27.09,21.44,24.47,228.91000400000001
2020-08-28,228.17999300000002,230.63999900000002,226.580002,228.91000400000001,24.59,26.3,22.64,22.96,225.52999900000003
2020-08-31,227.0,228.69999700000002,224.309998,225.52999900000003,23.91,26.5,21.77,26.41,227.270004
2020-09-01,225.50999500000003,227.44999700000002,224.42999300000002,227.270004,25.86,26.59,25.02,26.12,231.649994
2020-09-02,227.97000099999997,232.86000099999998,227.350006,231.649994,26.01,27.07,25.53,26.57,217.30000299999998
2020-09-03,229.270004,229.309998,214.960007,217.30000299999998,26.28,35.94,25.66,33.6,214.25
2020-09-04,215.100006,218.36000099999998,205.190002,214.25,34.62,38.28,29.5,30.75,202.66000400000001
