Date,Open,High,Low,Close,VIX Open,VIX High,VIX Low,VIX Close,Target
2019-11-05,137.800003,138.759995,137.630005,137.889999,12.85,13.28,12.25,13.1,138.779999
2019-11-06,138.0,138.779999,137.550003,138.779999,13.18,13.39,12.6,12.62,137.690002
2019-11-07,137.869995,139.139999,137.580002,137.690002,12.59,12.89,12.26,12.73,137.610001
2019-11-08,137.580002,137.610001,136.16000400000001,137.610001,12.98,13.05,12.0,12.07,135.470001
2019-11-11,137.199997,137.199997,135.0,135.470001,13.15,13.49,12.66,12.69,135.58999599999999
2019-11-12,135.869995,136.66000400000001,135.020004,135.58999599999999,12.64,13.1,12.36,12.68,134.479996
2019-11-13,135.389999,135.580002,133.850006,134.479996,12.91,13.9,12.88,13.0,134.0
2019-11-14,134.130005,134.330002,133.330002,134.0,13.16,13.81,12.93,13.05,134.399994
2019-11-15,134.389999,135.119995,134.029999,134.399994,12.95,12.97,11.92,12.05,134.309998
2019-11-18,134.300003,134.479996,133.229996,134.309998,12.39,13.1,12.32,12.46,134.520004
2019-11-19,134.880005,135.380005,134.46000700000002,134.520004,12.33,13.01,12.16,12.86,133.199997
2019-11-20,134.059998,134.46000700000002,132.75,133.199997,13.42,14.17,12.61,12.78,133.83999599999999
2019-11-21,133.399994,134.169998,132.979996,133.83999599999999,13.35,13.86,12.49,13.13,134.33999599999999
2019-11-22,134.190002,134.649994,133.58999599999999,134.33999599999999,12.82,13.25,12.33,12.34,135.970001
2019-11-25,134.470001,136.0,134.350006,135.970001,12.51,12.59,11.73,11.87,135.08999599999999
2019-11-26,136.149994,136.149994,134.770004,135.08999599999999,11.88,12.04,11.42,11.54,133.770004
2019-11-27,135.350006,135.71000700000002,133.619995,133.770004,11.55,11.79,11.44,11.75,134.449997
2019-11-29,133.600006,134.520004,133.029999,134.449997,12.5,12.83,12.12,12.62,132.91000400000001
2019-12-02,134.449997,134.5,132.479996,132.91000400000001,12.69,15.27,12.55,14.91,132.119995
2019-12-03,132.0,132.440002,130.690002,132.119995,14.68,17.99,14.61,15.96,131.990005
2019-12-04,132.860001,133.679993,131.96000700000002,131.990005,16.38,16.4,14.12,14.8,131.91000400000001
2019-12-05,132.990005,133.240005,131.630005,131.91000400000001,14.46,15.37,14.17,14.52,133.220001
2019-12-06,132.75,133.889999,132.699997,133.220001,14.37,14.47,13.19,13.62,133.919998
2019-12-09,133.350006,134.58999599999999,133.259995,133.919998,14.25,16.07,12.25,15.86,133.91000400000001
2019-12-10,133.919998,134.83999599999999,133.559998,133.91000400000001,15.8,16.9,14.93,15.68,133.759995
2019-12-11,134.110001,134.509995,133.669998,133.759995,15.57,15.97,14.98,14.99,135.320007
2019-12-12,133.699997,135.66000400000001,133.66000400000001,135.320007,14.94,15.55,13.6,13.94,134.21000700000002
2019-12-13,134.75,135.5,134.009995,134.21000700000002,13.18,14.35,12.54,12.63,134.130005
2019-12-16,134.940002,135.449997,133.850006,134.130005,12.47,12.53,11.71,12.14,134.220001
2019-12-17,134.279999,134.690002,133.46000700000002,134.220001,12.23,12.47,11.9,12.29,134.41000400000001
2019-12-18,134.550003,135.0,134.149994,134.41000400000001,12.24,12.7,11.93,12.58,134.559998
2019-12-19,134.46000700000002,134.729996,134.190002,134.559998,12.55,12.78,12.43,12.5,135.58999599999999
2019-12-20,135.740005,136.419998,134.949997,135.58999599999999,12.55,12.61,12.04,12.51,135.550003
2019-12-23,135.779999,136.149994,135.0,135.550003,12.81,12.9,12.41,12.61,134.979996
2019-12-24,135.610001,135.619995,134.610001,134.979996,12.65,12.84,12.56,12.67,134.91000400000001
2019-12-26,134.979996,135.309998,134.649994,134.91000400000001,12.74,12.75,11.72,12.65,135.270004
2019-12-27,135.0,135.75,134.869995,135.270004,12.61,13.72,11.89,13.43,132.809998
2019-12-30,135.199997,135.300003,132.5,132.809998,13.74,15.14,13.44,14.82,134.03999299999998
2019-12-31,132.529999,134.119995,132.399994,134.03999299999998,14.84,15.39,13.75,13.78,135.419998
2020-01-02,135.0,135.919998,134.770004,135.419998,13.46,13.72,12.42,12.47,134.33999599999999
2020-01-03,133.570007,134.860001,133.559998,134.33999599999999,15.01,16.2,13.13,14.02,134.100006
2020-01-06,133.419998,134.240005,133.199997,134.100006,15.45,16.39,13.54,13.85,134.190002
2020-01-07,133.690002,134.96000700000002,133.399994,134.190002,13.84,14.46,13.39,13.79,135.309998
2020-01-08,134.509995,135.860001,133.919998,135.309998,15.16,15.24,12.83,13.45,136.740005
2020-01-09,135.740005,136.78999299999998,135.309998,136.740005,12.95,13.24,12.53,12.54,136.690002
2020-01-10,137.0,137.869995,136.309998,136.690002,12.42,12.87,12.09,12.56,136.600006
2020-01-13,135.479996,136.639999,135.070007,136.600006,12.84,13.09,12.32,12.32,135.820007
2020-01-14,136.279999,137.139999,135.550003,135.820007,12.72,13.82,12.05,12.39,136.619995
2020-01-15,136.0,138.059998,135.71000700000002,136.619995,12.79,12.83,11.95,12.42,137.979996
2020-01-16,137.320007,138.190002,137.009995,137.979996,12.2,12.42,11.78,12.32,138.309998
2020-01-17,136.53999299999998,138.330002,136.16000400000001,138.309998,12.21,12.48,11.75,12.1,139.169998
2020-01-21,137.809998,139.350006,137.600006,139.169998,13.23,13.33,12.32,12.85,143.889999
2020-01-22,143.320007,145.78999299999998,142.550003,143.889999,12.45,13.01,12.31,12.91,142.869995
2020-01-23,144.199997,144.41000400000001,142.149994,142.869995,13.26,14.15,12.94,12.98,140.559998
2020-01-24,143.389999,143.919998,140.46000700000002,140.559998,12.75,15.98,12.62,14.56,138.619995
2020-01-27,138.5,140.070007,138.100006,138.619995,17.42,19.02,16.82,18.23,139.550003
2020-01-28,139.5,140.470001,138.75,139.550003,16.94,18.03,15.69,16.28,137.690002
2020-01-29,139.169998,139.580002,137.600006,137.690002,15.68,16.65,14.94,16.39,136.770004
2020-01-30,136.759995,136.970001,134.970001,136.770004,17.82,18.39,15.3,15.49,143.729996
2020-01-31,142.899994,144.050003,140.78999299999998,143.729996,16.25,19.99,16.18,18.84,146.270004
2020-02-03,144.25,147.279999,143.899994,146.270004,18.64,18.88,17.1,17.97,149.110001
2020-02-04,147.779999,149.380005,146.880005,149.110001,16.45,16.46,15.63,16.05,156.330002
2020-02-05,150.21000700000002,157.440002,150.149994,156.330002,16.29,16.32,15.02,15.15,156.759995
2020-02-06,156.820007,158.75,155.419998,156.759995,15.13,15.66,14.7,14.96,153.41000400000001
2020-02-07,154.550003,155.53999299999998,152.919998,153.41000400000001,15.07,16.16,14.81,15.47,154.429993
2020-02-10,152.970001,154.440002,151.580002,154.429993,15.88,16.43,15.01,15.04,153.479996
2020-02-11,155.119995,155.220001,152.729996,153.479996,14.91,15.27,14.38,15.18,155.309998
2020-02-12,153.75,155.600006,153.520004,155.309998,14.86,14.88,13.73,13.74,154.309998
2020-02-13,154.369995,154.830002,153.41000400000001,154.309998,14.43,15.44,14.0,14.15,150.699997
2020-02-14,154.419998,154.559998,149.770004,150.699997,14.12,14.54,13.38,13.68,151.100006
2020-02-18,149.78999299999998,151.380005,149.639999,151.100006,14.98,15.49,14.53,14.83,150.860001
2020-02-19,151.53999299999998,151.889999,150.309998,150.860001,14.66,14.74,14.21,14.38,151.220001
2020-02-20,150.809998,151.619995,149.509995,151.220001,14.54,17.21,14.49,15.56,149.83999599999999
2020-02-21,151.03999299999998,151.03999299999998,148.83999599999999,149.83999599999999,17.33,18.21,16.19,17.08,146.429993
2020-02-24,145.509995,148.050003,145.380005,146.429993,22.25,26.35,22.0,25.03,141.71000700000002
2020-02-25,146.509995,147.070007,141.259995,141.71000700000002,22.19,30.25,22.19,27.85,139.75
2020-02-26,142.899994,144.059998,139.600006,139.75,26.63,29.57,24.76,27.56,133.110001
2020-02-27,137.240005,138.690002,133.009995,133.110001,28.95,39.31,27.79,39.16,130.149994
2020-02-28,129.979996,131.08999599999999,126.360001,130.149994,42.02,49.48,39.37,40.11,134.300003
2020-03-02,130.75,134.440002,127.949997,134.300003,34.86,43.77,31.5,33.42,128.899994
2020-03-03,134.479996,136.100006,127.800003,128.899994,33.64,41.06,24.93,36.82,134.220001
2020-03-04,131.580002,134.279999,129.0,134.220001,34.44,35.58,30.3,31.99,129.550003
2020-03-05,130.5,132.28999299999998,128.449997,129.550003,33.61,42.84,33.54,39.62,127.730003
2020-03-06,126.699997,128.330002,124.519997,127.730003,41.46,54.39,40.84,41.94,117.809998
2020-03-09,120.160004,122.410004,117.279999,117.809998,41.94,62.12,41.94,54.46,124.769997
2020-03-10,122.779999,124.879997,115.760002,124.769997,49.68,55.66,43.56,47.3,117.970001
2020-03-11,121.010002,122.58000200000001,116.379997,117.970001,52.24,55.82,49.98,53.9,102.809998
2020-03-12,109.650002,109.800003,102.279999,102.809998,61.46,76.83,59.91,75.47,107.949997
2020-03-13,108.68,109.160004,100.809998,107.949997,71.31,77.57,55.17,57.83,99.08000200000001
2020-03-16,98.0,107.410004,95.0,99.08000200000001,57.83,83.56,57.83,82.69,106.650002
2020-03-17,100.610001,107.400002,97.099998,106.650002,82.69,84.83,70.37,75.91,103.550003
2020-03-18,99.410004,106.93,99.400002,103.550003,69.37,85.47,69.37,76.45,100.339996
2020-03-19,102.33000200000001,103.690002,98.239998,100.339996,80.62,84.26,68.57,72.0,95.389999
2020-03-20,100.91999799999999,100.989998,94.709999,95.389999,67.86,69.51,57.42,66.04,94.769997
2020-03-23,94.599998,97.739998,90.559998,94.769997,74.08,76.74,60.46,61.59,105.480003
2020-03-24,99.989998,106.040001,99.260002,105.480003,58.76,61.88,36.24,61.67,105.849998
2020-03-25,105.480003,112.480003,102.83000200000001,105.849998,61.44,68.86,58.03,63.95,112.889999
2020-03-26,106.910004,113.150002,105.57,112.889999,65.67,67.06,57.66,61.0,108.029999
2020-03-27,108.58000200000001,111.5,107.650002,108.029999,64.95,69.1,61.8,65.54,112.93
2020-03-30,108.089996,113.459999,107.809998,112.93,66.3,67.69,56.6,57.08,110.93
2020-03-31,112.0,113.809998,110.16999799999999,110.93,56.69,58.75,50.88,53.54,105.139999
2020-04-01,106.360001,109.91999799999999,104.519997,105.139999,57.38,60.59,52.76,57.06,110.0
2020-04-02,105.370003,110.32,105.139999,110.0,54.46,57.24,50.45,50.91,106.339996
2020-04-03,108.91999799999999,110.07,104.91999799999999,106.339996,51.11,52.29,46.74,46.8,114.82
2020-04-06,110.349998,115.629997,110.129997,114.82,44.17,45.73,43.45,45.24,114.940002
2020-04-07,118.800003,119.57,114.870003,114.940002,44.83,47.51,43.51,46.7,119.290001
2020-04-08,116.309998,119.959999,115.07,119.290001,45.9,47.28,42.53,43.35,121.5
2020-04-09,120.480003,122.91999799999999,120.16999799999999,121.5,43.0,45.73,41.39,41.67,121.150002
2020-04-13,121.629997,121.800003,118.040001,121.150002,44.6,45.04,41.17,41.17,123.910004
2020-04-14,123.459999,125.18,122.620003,123.910004,40.24,40.57,37.31,37.76,118.690002
2020-04-15,119.120003,120.190002,116.760002,118.690002,39.4,43.23,39.34,40.84,115.730003
2020-04-16,119.010002,119.75,114.41999799999999,115.730003,41.92,43.02,39.87,40.11,120.120003
2020-04-17,119.300003,120.389999,117.91999799999999,120.120003,39.5,40.26,37.63,38.15,120.410004
2020-04-20,119.150002,122.860001,118.139999,120.410004,40.68,43.83,39.88,43.83,116.760002
2020-04-21,114.0,117.150002,112.059998,116.760002,44.28,47.77,43.77,45.41,119.309998
2020-04-22,119.870003,120.33000200000001,117.550003,119.309998,44.91,45.07,41.41,41.98,121.349998
2020-04-23,119.57,123.029999,119.120003,121.349998,41.3,42.47,39.06,41.38,124.720001
2020-04-24,122.410004,125.0,120.760002,124.720001,41.91,42.08,35.6,35.93,125.91999799999999
2020-04-27,125.559998,126.989998,125.470001,125.91999799999999,36.29,36.44,32.51,33.29,126.269997
2020-04-28,128.029999,128.199997,125.379997,126.269997,33.21,35.39,30.54,33.57,128.690002
2020-04-29,128.880005,129.309998,127.529999,128.690002,32.48,33.19,30.71,31.23,125.559998
2020-04-30,126.519997,127.269997,125.220001,125.559998,30.99,35.94,30.93,34.15,121.870003
2020-05-01,123.190002,123.470001,121.389999,121.870003,38.17,39.57,36.59,37.19,121.68
2020-05-04,120.82,121.970001,119.389999,121.68,39.13,40.32,35.53,35.97,122.58000200000001
2020-05-05,123.389999,124.32,122.470001,122.58000200000001,34.82,36.22,31.95,33.61,123.16999799999999
2020-05-06,123.239998,124.050003,122.410004,123.16999799999999,32.69,35.69,31.68,34.12,121.230003
2020-05-07,122.980003,123.260002,120.849998,121.230003,32.12,32.28,30.37,31.44,122.989998
2020-05-08,122.66999799999999,123.230003,121.059998,122.989998,30.14,30.39,27.89,27.98,122.589996
2020-05-11,121.809998,123.449997,120.66999799999999,122.589996,28.46,31.46,26.97,27.57,120.260002
2020-05-12,123.010002,124.32,120.260002,120.260002,28.47,33.04,26.0,33.04,115.730003
2020-05-13,119.949997,119.989998,114.849998,115.730003,32.74,37.42,30.77,35.28,116.949997
2020-05-14,114.57,117.089996,111.809998,116.949997,35.16,39.28,32.33,32.61,116.980003
2020-05-15,115.93,117.389999,115.25,116.980003,32.5,35.13,31.04,31.89,121.559998
2020-05-18,119.879997,122.360001,119.75,121.559998,30.71,31.08,28.35,29.3,120.290001
2020-05-19,121.190002,122.16999799999999,120.139999,120.290001,28.73,30.74,28.37,30.53,121.379997
2020-05-20,120.93,122.470001,120.599998,121.379997,29.52,29.83,27.83,27.99,119.120003
2020-05-21,120.989998,121.720001,118.970001,119.120003,28.97,30.2,27.67,29.53,118.389999
2020-05-22,119.370003,119.470001,117.589996,118.389999,31.36,31.55,28.03,28.16,121.760002
2020-05-26,121.300003,122.620003,121.010002,121.760002,27.72,28.58,27.18,28.01,125.540001
2020-05-27,123.940002,125.83000200000001,123.470001,125.540001,27.62,30.53,25.92,27.62,124.529999
2020-05-28,126.870003,126.970001,124.220001,124.529999,27.82,29.89,27.43,28.59,124.900002
2020-05-29,123.66999799999999,125.129997,122.239998,124.900002,29.3,30.16,27.29,27.51,124.889999
2020-06-01,124.639999,125.75,124.029999,124.889999,28.94,30.6,28.11,28.23,126.0
2020-06-02,125.66999799999999,126.0,124.660004,126.0,28.4,28.52,26.66,26.84,129.050003
2020-06-03,127.150002,129.600006,127.0,129.050003,26.75,26.98,25.04,25.66,128.889999
2020-06-04,127.779999,128.949997,127.019997,128.889999,26.23,26.43,24.38,25.81,132.059998
2020-06-05,133.889999,134.229996,131.75,132.059998,24.79,25.09,23.54,24.52,135.75
2020-06-08,132.270004,135.880005,132.270004,135.75,25.56,25.98,24.65,25.81,131.869995
2020-06-09,133.520004,133.600006,131.020004,131.869995,25.93,27.7,25.71,27.57,129.869995
2020-06-10,132.149994,132.229996,129.800003,129.869995,26.73,29.01,26.06,27.57,118.010002
2020-06-11,126.029999,126.099998,117.839996,118.010002,30.45,42.58,29.49,40.79,121.910004
2020-06-12,121.25,123.120003,119.279999,121.910004,37.68,44.16,34.97,36.09,121.650002
2020-06-15,119.190002,122.370003,118.290001,121.650002,44.09,44.44,34.28,34.4,125.150002
2020-06-16,125.0,127.5,123.160004,125.150002,34.28,37.45,31.73,33.67,124.150002
2020-06-17,125.83000200000001,126.25,123.400002,124.150002,33.28,35.17,32.25,33.47,124.160004
2020-06-18,123.0,124.400002,122.33000200000001,124.160004,33.83,36.25,32.24,32.94,122.470001
2020-06-19,126.16999799999999,126.82,122.25,122.470001,32.07,35.12,30.4,35.12,121.07
2020-06-22,122.120003,122.5,120.529999,121.07,35.22,35.39,31.64,31.77,119.410004
2020-06-23,122.010002,122.900002,119.230003,119.410004,31.71,31.71,29.26,31.37,116.41999799999999
2020-06-24,118.32,118.32,115.879997,116.41999799999999,31.05,37.12,30.95,33.84,119.029999
2020-06-25,116.760002,119.209999,116.099998,119.029999,36.59,36.93,31.59,32.22,117.190002
2020-06-26,118.260002,118.989998,116.260002,117.190002,33.01,36.25,31.04,34.73,119.75
2020-06-29,117.980003,119.779999,117.370003,119.75,35.05,36.31,31.78,31.78,120.769997
2020-06-30,119.190002,121.199997,119.0,120.769997,32.54,32.94,29.56,30.43,118.540001
2020-07-01,120.269997,121.230003,118.370003,118.540001,30.96,31.76,28.2,28.62,119.699997
2020-07-02,119.690002,121.41999799999999,119.260002,119.699997,28.33,28.44,25.9,27.68,120.190002
2020-07-06,121.25,121.849998,119.459999,120.190002,27.76,28.33,24.92,27.94,117.58000200000001
2020-07-07,119.0,119.510002,117.33000200000001,117.58000200000001,28.77,29.63,27.25,29.43,117.709999
2020-07-08,118.059998,118.639999,116.480003,117.709999,28.95,30.2,27.24,28.08,115.709999
2020-07-09,118.0,118.0,115.199997,115.709999,28.18,31.48,26.11,29.26,118.349998
2020-07-10,115.5,118.57,115.290001,118.349998,30.86,30.91,27.13,27.29,119.199997
2020-07-13,119.779999,120.989998,118.660004,119.199997,27.85,32.45,26.87,32.19,120.599998
2020-07-14,118.620003,120.889999,117.91999799999999,120.599998,31.14,33.67,29.21,29.52,123.0
2020-07-15,122.400002,123.959999,122.150002,123.0,29.15,30.09,27.17,27.76,124.010002
2020-07-16,122.68,124.480003,122.160004,124.010002,28.41,29.29,26.98,28.0,125.110001
2020-07-17,124.389999,125.629997,123.199997,125.110001,27.15,27.54,25.41,25.68,126.370003
2020-07-20,126.07,127.07,125.139999,126.370003,26.94,27.08,24.35,24.46,126.059998
2020-07-21,131.16000400000001,132.169998,125.800003,126.059998,24.08,25.65,23.61,24.84,128.669998
2020-07-22,125.900002,129.470001,125.800003,128.669998,24.56,26.26,24.13,24.32,127.33000200000001
2020-07-23,129.100006,129.369995,127.150002,127.33000200000001,23.97,26.95,23.6,26.08,125.790001
2020-07-24,126.480003,127.650002,125.5,125.790001,27.96,28.58,25.53,25.84,126.209999
2020-07-27,124.860001,126.32,124.709999,126.209999,26.6,26.94,24.55,24.74,124.470001
2020-07-28,125.82,126.339996,124.150002,124.470001,24.86,25.85,24.05,25.44,125.32
2020-07-29,124.559998,125.989998,124.07,125.32,25.16,25.42,23.73,24.1,122.900002
2020-07-30,123.709999,123.900002,121.639999,122.900002,25.04,28.29,24.64,24.76,122.940002
2020-07-31,122.709999,122.989998,121.089996,122.940002,24.79,26.41,23.55,24.46,124.309998
2020-08-03,123.5,124.410004,122.150002,124.309998,25.75,26.01,22.17,24.28,125.839996
2020-08-04,123.82,125.860001,123.82,125.839996,24.01,24.76,22.92,23.76,125.449997
2020-08-05,126.730003,126.75,124.610001,125.449997,23.44,23.61,22.86,22.99,126.120003
2020-08-06,125.0,126.260002,125.0,126.120003,23.03,24.11,20.97,22.65,124.959999
2020-08-07,123.5,125.07,123.209999,124.959999,23.45,24.02,22.02,22.21,127.110001
2020-08-10,125.41999799999999,127.239998,125.18,127.110001,22.88,23.52,21.46,22.13,126.75
2020-08-11,128.759995,130.470001,126.610001,126.75,21.85,24.93,20.28,24.03,126.699997
2020-08-12,127.610001,127.790001,125.879997,126.699997,22.82,22.88,21.54,22.28,125.029999
2020-08-13,125.959999,126.389999,124.769997,125.029999,22.2,22.92,21.45,22.13,125.269997
2020-08-14,124.199997,125.559998,123.910004,125.269997,22.27,23.55,21.79,22.05,124.440002
2020-08-17,125.25,125.589996,124.410004,124.440002,22.52,22.82,21.34,21.35,124.91999799999999
2020-08-18,125.0,125.5,124.239998,124.91999799999999,21.69,22.55,21.18,21.51,123.839996
2020-08-19,124.83000200000001,125.5,123.5,123.839996,21.6,22.98,20.99,22.54,123.150002
2020-08-20,123.199997,124.040001,122.809998,123.150002,24.1,24.6,22.37,22.72,123.160004
2020-08-21,123.010002,123.480003,122.309998,123.160004,22.58,24.47,22.06,22.54,125.68
2020-08-24,123.790001,126.059998,123.360001,125.68,22.87,23.18,21.25,22.37,124.639999
2020-08-25,126.0,126.82,124.489998,124.639999,22.16,23.43,21.53,22.03,124.16999799999999
2020-08-26,124.949997,125.120003,123.949997,124.16999799999999,22.14,23.27,20.92,23.27,124.650002
2020-08-27,124.599998,125.099998,123.980003,124.650002,23.42,27.09,21.44,24.47,125.07
2020-08-28,124.959999,125.300003,124.220001,125.07,24.59,26.3,22.64,22.96,123.309998
2020-08-31,125.25,125.25,123.029999,123.309998,23.91,26.5,21.77,26.41,123.400002
2020-09-01,122.849998,123.949997,122.150002,123.400002,25.86,26.59,25.02,26.12,128.179993
2020-09-02,123.720001,128.699997,123.58000200000001,128.179993,26.01,27.07,25.53,26.57,124.449997
2020-09-03,128.190002,129.949997,123.650002,124.449997,26.28,35.94,25.66,33.6,122.300003
2020-09-04,124.349998,125.349998,121.239998,122.300003,34.62,38.28,29.5,30.75,121.209999
2020-09-08,122.160004,122.870003,120.709999,121.209999,30.61,35.93,30.52,31.46,122.260002
2020-09-09,122.129997,123.699997,121.290001,122.260002,31.68,31.78,28.12,28.81,120.559998
2020-09-10,122.529999,123.58000200000001,120.239998,120.559998,28.67,30.56,27.59,29.71,121.459999
2020-09-11,121.389999,122.699997,120.730003,121.459999,28.63,29.73,26.51,26.87,122.089996
2020-09-14,122.360001,123.379997,121.760002,122.089996,25.86,26.79,25.38,25.85,122.440002
2020-09-15,122.82,123.400002,122.239998,122.440002,25.92,26.0,24.92,25.59,124.220001
